Transaction_ID,Customer_ID,Product,Quantity,Price_per_Unit,Total_Amount,Discount,Payment_Method,Store_Location,Customer_Category,Customer_Age,Customer_Gender,Month,Product_Demand_Score,Cross_Sell_Potential
T14573,C234,Atta,1,237.29,213.56,10,Net Banking,Hyderabad,Regular,20,Female,7,0.37,0.55
T14574,C787,Tea,1,38.81,38.81,0,UPI,Mumbai,Regular,52,Female,7,0.66,0.28
T14575,C752,Coffee,1,367.34,348.97,5,Cash,Bangalore,Rare,46,Female,7,0.33,0.51
T14576,C512,Salt,5,171.13,727.3,15,Cash,Pune,Regular,28,Male,7,0.8,0.87
T14577,C186,Toothpaste,7,330.21,2311.47,0,Debit Card,Ahmedabad,Regular,23,Female,7,0.55,0.85
T14578,C262,Sugar,2,147.0,279.3,5,Net Banking,Chennai,Regular,36,Female,7,0.18,0.4
T14579,C720,Shampoo,8,289.66,2085.55,10,Credit Card,Delhi,Regular,54,Female,7,0.66,0.14
T14580,C986,Biscuit,4,388.35,1320.39,15,Credit Card,Chennai,Regular,62,Male,7,0.61,0.56
T14581,C847,Salt,3,464.72,1185.04,15,Credit Card,Mumbai,Rare,44,Female,7,0.4,0.53
T14582,C866,Shampoo,8,137.95,1103.6,0,Net Banking,Chennai,Regular,22,Male,7,0.11,0.18
T14583,C739,Juice,2,174.08,295.94,15,Debit Card,Ahmedabad,Rare,43,Female,7,0.28,0.82
T14584,C100,Atta,3,237.49,676.85,5,Debit Card,Pune,Rare,52,Male,7,0.47,0.36
T14585,C184,Salt,3,464.32,1114.37,20,Debit Card,Delhi,Rare,36,Female,7,0.28,0.68
T14586,C397,Salt,1,451.68,406.51,10,Credit Card,Kolkata,Regular,34,Female,7,0.62,0.19
T14587,C542,Chocolate,6,54.04,324.24,0,UPI,Delhi,Regular,52,Male,7,0.74,0.87
T14588,C547,Toothpaste,2,74.65,119.44,20,Net Banking,Delhi,Regular,64,Female,7,0.87,0.77
T14589,C785,Atta,1,252.8,202.24,20,Debit Card,Kolkata,Regular,30,Female,7,0.68,0.45
T14590,C663,Tea,2,62.24,124.48,0,Debit Card,Mumbai,Regular,31,Female,7,0.72,0.67
T14591,C592,Rice,6,179.33,1022.18,5,Net Banking,Hyderabad,Rare,47,Female,7,0.65,0.27
T14592,C279,Cheese,4,82.71,297.76,10,Net Banking,Ahmedabad,Regular,60,Male,7,0.99,0.99
T14593,C291,Sugar,6,321.66,1929.96,0,Debit Card,Hyderabad,Regular,34,Male,7,0.33,0.82
T14594,C636,Coke,9,475.25,3421.8,20,Credit Card,Mumbai,Rare,54,Male,7,0.34,0.81
T14595,C274,Tea,8,498.4,3189.76,20,UPI,Delhi,New,32,Male,7,0.21,0.24
T14596,C724,Oil,1,193.87,193.87,0,Cash,Pune,Rare,35,Male,7,0.54,0.12
T14597,C245,Cheese,8,303.52,1942.53,20,Debit Card,Pune,Rare,31,Male,7,0.19,0.63
T14598,C727,Milk,9,429.57,3866.13,0,Net Banking,Hyderabad,Regular,31,Male,7,0.34,0.23
T14599,C871,Maggie,6,67.56,405.36,0,UPI,Delhi,Regular,62,Male,7,0.53,0.8
T14600,C104,Cheese,5,347.89,1565.5,10,UPI,Chennai,Regular,50,Female,7,0.96,0.47
T14601,C215,Salt,6,210.33,1261.98,0,UPI,Hyderabad,Regular,55,Female,7,0.97,0.4
T14602,C459,Juice,6,111.01,532.85,20,Debit Card,Pune,Regular,28,Male,7,0.77,0.17
T14603,C969,Butter,9,207.35,1586.23,15,Credit Card,Hyderabad,Regular,28,Male,7,0.45,1.0
T14604,C819,Atta,4,47.22,169.99,10,Credit Card,Mumbai,Regular,43,Male,7,0.88,0.96
T14605,C177,Cheese,2,350.75,561.2,20,Debit Card,Ahmedabad,Rare,20,Female,7,0.89,0.22
T14606,C873,Maggie,9,133.84,963.65,20,Cash,Ahmedabad,Regular,42,Male,7,0.92,0.4
T14607,C116,Coffee,2,162.59,292.66,10,Net Banking,Chennai,Regular,34,Male,7,0.68,0.45
T14608,C21,Rice,9,69.33,561.57,10,Cash,Pune,Rare,39,Male,7,0.28,0.37
T14609,C676,Butter,2,433.68,693.89,20,Cash,Hyderabad,Regular,46,Male,7,0.18,0.94
T14610,C627,Sugar,8,251.79,1712.17,15,Debit Card,Bangalore,Rare,63,Female,7,0.92,0.75
T14611,C493,Shampoo,9,290.35,2482.49,5,Net Banking,Bangalore,Regular,43,Male,7,0.15,0.96
T14612,C884,Soap,9,289.02,2080.94,20,Net Banking,Ahmedabad,Regular,51,Female,7,0.37,0.89
T14613,C226,Butter,9,211.14,1710.23,10,UPI,Mumbai,Regular,43,Female,7,0.54,0.78
T14614,C541,Coffee,2,104.34,208.68,0,UPI,Kolkata,Regular,26,Female,7,0.12,0.73
T14615,C923,Tea,4,375.12,1500.48,0,Cash,Bangalore,Regular,57,Male,7,0.92,0.88
T14616,C25,Sugar,7,72.26,455.24,10,Net Banking,Bangalore,Regular,28,Female,7,0.36,0.72
T14617,C722,Pepsi,2,60.9,109.62,10,Net Banking,Chennai,Rare,24,Male,7,0.13,0.27
T14618,C677,Pepsi,1,357.97,340.07,5,Credit Card,Hyderabad,Regular,47,Male,7,0.99,0.68
T14619,C499,Rice,3,112.33,303.29,10,Cash,Pune,Regular,19,Male,7,0.38,0.56
T14620,C375,Maggie,4,160.32,641.28,0,Net Banking,Chennai,Regular,47,Male,7,0.89,0.98
T14621,C71,Pepsi,8,242.86,1651.45,15,Credit Card,Bangalore,Regular,21,Male,7,0.51,0.56
T14622,C762,Biscuit,6,230.18,1242.97,10,Cash,Chennai,Rare,31,Male,7,0.7,0.13
T14623,C140,Chocolate,2,357.2,678.68,5,Debit Card,Pune,Regular,30,Male,7,0.32,0.34
T14624,C431,Coffee,9,315.48,2413.42,15,Debit Card,Pune,Regular,42,Male,7,0.55,0.93
T14625,C881,Coffee,2,325.75,618.92,5,Net Banking,Kolkata,Regular,30,Female,7,0.33,0.97
T14626,C573,Juice,5,359.89,1529.53,15,Net Banking,Kolkata,Rare,30,Male,7,0.96,0.76
T14627,C387,Chocolate,4,153.38,552.17,10,Net Banking,Ahmedabad,Regular,54,Female,7,0.15,0.15
T14628,C274,Chocolate,7,167.94,1175.58,0,Net Banking,Mumbai,Rare,61,Male,7,0.35,0.12
T14629,C765,Pepsi,8,224.62,1527.42,15,Credit Card,Delhi,Rare,23,Female,7,0.9,0.53
T14630,C151,Atta,5,160.66,642.64,20,Credit Card,Bangalore,Regular,43,Female,7,0.53,1.0
T14631,C649,Atta,5,492.62,2339.94,5,Cash,Hyderabad,Rare,31,Male,7,0.64,0.88
T14632,C372,Coffee,2,408.89,695.11,15,Credit Card,Pune,Rare,25,Female,7,0.69,0.94
T14633,C154,Rice,8,90.68,689.17,5,Cash,Kolkata,Regular,41,Male,7,0.16,0.66
T14634,C606,Tea,2,12.74,25.48,0,Net Banking,Pune,Rare,39,Female,7,0.12,0.87
T14635,C942,Butter,6,30.96,176.47,5,Credit Card,Bangalore,Rare,57,Male,7,0.94,0.39
T14636,C505,Pepsi,8,129.59,984.88,5,Debit Card,Kolkata,Regular,56,Female,7,0.34,0.12
T14637,C504,Maggie,6,66.0,316.8,20,Cash,Kolkata,Regular,38,Female,7,0.44,0.93
T14638,C505,Maggie,4,271.34,1031.09,5,Debit Card,Mumbai,Regular,60,Male,7,0.71,0.3
T14639,C299,Paneer,4,430.42,1463.43,15,Cash,Pune,Rare,43,Female,7,0.31,0.76
T14640,C258,Coffee,6,371.01,2114.76,5,Credit Card,Kolkata,Regular,27,Male,7,0.76,0.69
T14641,C204,Paneer,4,115.65,416.34,10,UPI,Mumbai,Rare,30,Male,7,0.51,0.24
T14642,C184,Paneer,8,205.66,1563.02,5,Cash,Bangalore,Rare,59,Female,7,0.87,0.28
T14643,C483,Salt,9,258.87,2096.85,10,Cash,Bangalore,Regular,31,Female,7,0.35,0.4
T14644,C588,Rice,1,407.0,386.65,5,Debit Card,Chennai,Regular,26,Female,7,0.28,0.78
T14645,C204,Paneer,4,421.17,1600.45,5,UPI,Kolkata,Regular,24,Male,7,0.85,0.14
T14646,C753,Tea,4,455.76,1549.58,15,Debit Card,Chennai,Regular,56,Male,7,0.39,0.47
T14647,C560,Shampoo,2,259.53,467.15,10,Net Banking,Delhi,Regular,48,Male,7,0.47,0.7
T14648,C899,Cheese,6,350.19,1891.03,10,UPI,Mumbai,Rare,33,Male,7,0.81,0.25
T14649,C577,Pepsi,3,64.78,155.47,20,Net Banking,Hyderabad,Regular,25,Female,7,0.67,0.21
T14650,C145,Cheese,7,286.99,1908.48,5,Cash,Kolkata,Regular,32,Male,7,0.5,0.45
T14651,C357,Maggie,5,131.86,626.34,5,Net Banking,Hyderabad,New,42,Male,7,0.32,0.36
T14652,C124,Coffee,4,221.54,753.24,15,Net Banking,Pune,Regular,64,Female,7,0.79,0.68
T14653,C351,Biscuit,5,320.68,1282.72,20,Net Banking,Bangalore,Regular,55,Female,7,0.26,0.97
T14654,C440,Butter,8,135.92,869.89,20,Debit Card,Hyderabad,Regular,58,Female,7,0.94,0.1
T14655,C107,Shampoo,3,35.57,90.7,15,Net Banking,Hyderabad,Regular,32,Male,7,0.24,0.91
T14656,C26,Soap,7,15.01,94.56,10,Cash,Chennai,Regular,42,Female,7,0.82,0.49
T14657,C947,Rice,6,20.86,125.16,0,Cash,Kolkata,Regular,24,Female,7,0.48,0.7
T14658,C533,Toothpaste,1,14.09,11.98,15,Cash,Hyderabad,Regular,43,Male,7,0.27,0.87
T14659,C741,Pepsi,7,64.07,403.64,10,UPI,Mumbai,Regular,25,Male,7,0.46,0.62
T14660,C691,Coffee,7,127.35,713.16,20,UPI,Mumbai,Regular,35,Male,7,0.3,0.19
T14661,C134,Chocolate,1,118.4,100.64,15,Net Banking,Mumbai,Rare,38,Male,7,0.22,0.23
T14662,C315,Juice,9,493.53,4441.77,0,Net Banking,Pune,Regular,33,Female,7,0.32,0.81
T14663,C204,Pepsi,6,159.94,911.66,5,Net Banking,Delhi,Rare,64,Male,7,0.88,0.31
T14664,C769,Sugar,2,72.44,123.15,15,Debit Card,Chennai,Rare,20,Female,7,0.2,0.61
T14665,C56,Chocolate,5,277.33,1386.65,0,Cash,Kolkata,Regular,18,Female,7,0.98,0.49
T14666,C260,Sugar,4,430.4,1721.6,0,Net Banking,Hyderabad,Regular,30,Male,7,0.1,0.37
T14667,C532,Atta,7,342.25,2036.39,15,Debit Card,Chennai,Regular,49,Male,7,0.69,0.81
T14668,C236,Sugar,8,155.08,1116.58,10,Net Banking,Delhi,Rare,29,Male,7,0.87,0.76
T14669,C182,Juice,1,285.19,242.41,15,Net Banking,Kolkata,Rare,48,Male,7,0.94,0.68
T14670,C741,Sugar,5,360.28,1441.12,20,Net Banking,Hyderabad,Rare,58,Female,7,0.23,0.44
T14671,C339,Oil,3,366.77,1100.31,0,UPI,Kolkata,Rare,19,Male,7,0.73,0.3
T14672,C389,Shampoo,1,336.6,336.6,0,Credit Card,Chennai,Regular,58,Male,7,0.2,0.56
T14673,C171,Atta,3,436.7,1244.59,5,UPI,Chennai,Regular,25,Female,7,0.42,0.84
T14674,C69,Soap,6,436.35,2618.1,0,Cash,Mumbai,Regular,42,Female,7,0.76,0.62
T14675,C14,Atta,7,293.68,1952.97,5,Cash,Delhi,Rare,22,Female,7,0.41,0.97
T14676,C833,Chocolate,8,220.63,1765.04,0,Debit Card,Bangalore,Regular,62,Male,7,0.38,0.11
T14677,C889,Chocolate,4,324.37,1297.48,0,Cash,Kolkata,Regular,19,Female,7,0.2,1.0
T14678,C836,Butter,3,410.92,1047.85,15,Debit Card,Kolkata,Rare,59,Female,7,0.16,0.72
T14679,C475,Sugar,5,12.77,54.27,15,Net Banking,Chennai,Regular,55,Female,7,0.2,0.85
T14680,C518,Toothpaste,9,496.08,3571.78,20,Net Banking,Kolkata,Regular,56,Male,7,0.89,0.4
T14681,C967,Tea,6,99.62,537.95,10,Debit Card,Pune,Rare,20,Female,7,0.11,0.56
T14682,C166,Toothpaste,9,240.42,1731.02,20,Cash,Hyderabad,Regular,63,Male,7,0.72,0.82
T14683,C421,Oil,6,437.29,2623.74,0,Net Banking,Chennai,Regular,55,Female,7,0.79,0.78
T14684,C773,Shampoo,2,120.27,192.43,20,Debit Card,Ahmedabad,Rare,39,Female,7,0.61,0.4
T14685,C606,Sugar,5,243.63,1035.43,15,Credit Card,Ahmedabad,Regular,57,Female,7,0.76,0.39
T14686,C893,Oil,9,74.97,674.73,0,Cash,Chennai,Regular,50,Female,7,0.69,0.7
T14687,C780,Toothpaste,8,203.59,1628.72,0,Credit Card,Ahmedabad,Rare,49,Female,7,0.51,0.94
T14688,C606,Maggie,7,96.8,542.08,20,Credit Card,Ahmedabad,Rare,64,Female,7,0.44,0.49
T14689,C976,Maggie,1,188.18,178.77,5,Cash,Bangalore,Rare,34,Male,7,0.95,0.42
T14690,C279,Atta,4,193.0,694.8,10,Debit Card,Hyderabad,Regular,35,Male,7,0.97,0.91
T14691,C155,Coke,7,496.65,2781.24,20,Net Banking,Delhi,Regular,20,Male,7,0.69,0.71
T14692,C629,Chocolate,7,497.46,2785.78,20,Credit Card,Mumbai,Regular,23,Female,7,0.28,0.45
T14693,C391,Coke,6,66.25,357.75,10,Credit Card,Chennai,Rare,30,Male,7,0.5,0.15
T14694,C481,Coffee,8,365.72,2925.76,0,Net Banking,Pune,Regular,48,Female,7,0.55,0.75
T14695,C264,Salt,6,35.36,212.16,0,Credit Card,Delhi,Regular,34,Male,7,0.78,0.42
T14696,C762,Shampoo,3,24.79,70.65,5,Cash,Bangalore,Rare,38,Female,7,0.7,0.16
T14697,C513,Juice,4,61.61,197.15,20,Debit Card,Hyderabad,Regular,33,Male,7,0.56,0.65
T14698,C60,Juice,3,483.09,1304.34,10,Cash,Chennai,Regular,34,Female,7,0.71,0.39
T14699,C668,Toothpaste,1,471.02,376.82,20,Credit Card,Pune,Regular,49,Female,7,0.12,0.4
T14700,C446,Juice,5,105.02,446.34,15,Cash,Hyderabad,Regular,18,Male,7,0.8,0.53
T14701,C411,Soap,1,89.22,71.38,20,Net Banking,Hyderabad,Regular,55,Female,7,0.29,0.75
T14702,C461,Oil,1,127.86,102.29,20,UPI,Chennai,Regular,25,Male,7,0.69,0.35
T14703,C558,Oil,2,262.62,446.45,15,Cash,Chennai,Rare,18,Male,7,0.2,0.17
T14704,C407,Salt,4,289.16,983.14,15,Credit Card,Kolkata,Regular,19,Male,7,0.2,0.48
T14705,C126,Juice,6,118.58,640.33,10,UPI,Ahmedabad,Regular,64,Male,7,0.13,0.15
T14706,C371,Rice,8,380.75,3046.0,0,Cash,Chennai,Regular,54,Female,7,0.92,0.73
T14707,C892,Biscuit,3,161.68,460.79,5,Net Banking,Hyderabad,Rare,41,Male,7,0.64,0.96
T14708,C629,Shampoo,1,461.84,392.56,15,UPI,Kolkata,Regular,44,Female,7,0.43,0.69
T14709,C977,Biscuit,3,331.79,995.37,0,Credit Card,Chennai,Regular,37,Female,7,0.81,0.35
T14710,C122,Biscuit,3,223.81,604.29,10,Net Banking,Kolkata,Rare,64,Female,7,0.66,0.26
T14711,C289,Pepsi,5,397.06,1588.24,20,Debit Card,Hyderabad,Regular,38,Male,7,0.66,0.31
T14712,C173,Milk,4,410.78,1478.81,10,Debit Card,Chennai,Rare,59,Female,7,0.54,0.3
T14713,C512,Shampoo,4,152.34,548.42,10,Net Banking,Hyderabad,Regular,54,Female,7,0.11,0.38
T14714,C381,Soap,9,176.46,1349.92,15,Credit Card,Chennai,Regular,52,Male,7,0.33,0.19
T14715,C869,Cheese,7,468.62,3116.32,5,Net Banking,Hyderabad,Regular,55,Female,7,0.2,0.91
T14716,C210,Shampoo,4,90.72,308.45,15,Cash,Hyderabad,Regular,32,Female,7,0.7,0.9
T14717,C936,Chocolate,3,30.65,73.56,20,Cash,Delhi,Rare,63,Female,7,0.32,0.65
T14718,C716,Biscuit,6,232.49,1185.7,15,Debit Card,Hyderabad,Rare,59,Female,7,0.51,0.16
T14719,C199,Cheese,3,402.59,966.22,20,Net Banking,Pune,Rare,47,Female,7,0.42,0.82
T14720,C79,Coffee,6,388.12,1979.41,15,UPI,Bangalore,Regular,21,Male,7,0.23,0.16
T14721,C901,Shampoo,9,460.57,3937.87,5,Net Banking,Delhi,Regular,60,Male,7,0.96,0.2
T14722,C685,Coke,6,271.27,1627.62,0,Debit Card,Mumbai,Regular,56,Male,7,0.94,0.39
T14723,C813,Sugar,4,59.03,224.31,5,Cash,Bangalore,Rare,32,Male,7,0.18,0.49
T14724,C20,Maggie,5,298.46,1268.46,15,Credit Card,Mumbai,Regular,40,Male,7,0.84,0.42
T14725,C576,Soap,6,391.41,2113.61,10,Credit Card,Hyderabad,Regular,58,Female,7,0.54,0.25
T14726,C811,Chocolate,3,55.73,167.19,0,Debit Card,Chennai,Regular,32,Male,7,0.8,0.2
T14727,C870,Sugar,8,94.6,681.12,10,Credit Card,Hyderabad,Regular,43,Female,7,0.24,0.87
T14728,C615,Pepsi,4,16.02,60.88,5,Credit Card,Delhi,Rare,29,Female,7,0.22,0.43
T14729,C304,Toothpaste,8,300.89,2407.12,0,Cash,Ahmedabad,Regular,35,Male,7,0.9,0.3
T14730,C300,Paneer,3,444.5,1133.47,15,Net Banking,Delhi,Regular,23,Male,7,0.91,0.54
T14731,C955,Juice,7,338.63,2133.37,10,Net Banking,Delhi,Regular,35,Female,7,0.52,0.13
T14732,C648,Coke,9,491.2,3757.68,15,Cash,Kolkata,Regular,41,Female,7,0.88,0.64
T14733,C540,Butter,4,40.89,130.85,20,Credit Card,Bangalore,Rare,55,Male,7,0.7,0.32
T14734,C320,Paneer,8,452.47,3619.76,0,UPI,Chennai,New,45,Male,7,0.27,0.64
T14735,C898,Sugar,3,408.89,1104.0,10,Debit Card,Bangalore,Regular,32,Female,7,0.4,0.65
T14736,C643,Atta,7,163.98,1090.47,5,UPI,Pune,Regular,36,Female,7,0.22,0.83
T14737,C821,Paneer,3,487.03,1388.04,5,Cash,Pune,Regular,22,Male,7,0.8,0.31
T14738,C602,Butter,7,151.09,1004.75,5,Credit Card,Chennai,Regular,21,Male,7,0.99,0.52
T14739,C926,Maggie,6,445.76,2540.83,5,Net Banking,Hyderabad,Rare,34,Male,7,0.59,0.97
T14740,C9,Oil,2,441.57,794.83,10,Credit Card,Ahmedabad,Regular,27,Female,7,0.69,0.75
T14741,C870,Chocolate,3,381.25,915.0,20,UPI,Kolkata,Regular,29,Female,7,0.77,0.98
T14742,C983,Toothpaste,6,286.1,1630.77,5,Net Banking,Chennai,Rare,22,Female,7,0.3,0.93
T14743,C239,Toothpaste,4,68.8,261.44,5,Credit Card,Delhi,Regular,24,Female,7,0.4,0.65
T14744,C372,Toothpaste,6,270.67,1542.82,5,UPI,Delhi,Regular,61,Male,7,0.47,0.34
T14745,C55,Paneer,1,184.83,147.86,20,UPI,Hyderabad,Regular,40,Male,7,0.64,0.78
T14746,C482,Biscuit,1,398.19,398.19,0,Debit Card,Bangalore,Regular,19,Female,7,0.87,0.73
T14747,C943,Shampoo,3,381.48,1087.22,5,Cash,Pune,New,47,Female,7,0.33,0.63
T14748,C574,Shampoo,8,456.2,3467.12,5,UPI,Chennai,Rare,62,Male,7,0.52,0.73
T14749,C285,Salt,8,17.27,131.25,5,UPI,Pune,Regular,54,Female,7,0.78,0.65
T14750,C711,Tea,4,406.46,1625.84,0,Cash,Delhi,Rare,22,Male,7,0.18,0.57
T14751,C720,Coke,6,469.85,2678.15,5,Net Banking,Hyderabad,Regular,37,Male,7,0.56,0.47
T14752,C898,Milk,8,396.76,3174.08,0,Debit Card,Pune,Regular,43,Female,7,0.23,0.14
T14753,C558,Atta,7,73.8,516.6,0,Cash,Mumbai,Rare,61,Female,7,0.59,0.88
T14754,C491,Sugar,7,49.83,296.49,15,Cash,Ahmedabad,Regular,61,Male,7,0.79,0.88
T14755,C989,Paneer,4,20.21,68.71,15,Credit Card,Bangalore,Rare,56,Male,7,0.31,0.63
T14756,C928,Butter,9,318.09,2719.67,5,UPI,Kolkata,Rare,23,Female,7,0.86,0.34
T14757,C88,Pepsi,6,318.54,1720.12,10,Net Banking,Kolkata,Regular,46,Female,7,0.4,0.13
T14758,C746,Coffee,3,493.59,1258.65,15,Credit Card,Pune,Rare,27,Female,7,0.27,0.1
T14759,C641,Juice,5,205.04,871.42,15,Debit Card,Ahmedabad,Regular,33,Male,7,0.52,0.17
T14760,C584,Salt,5,172.63,776.84,10,Credit Card,Hyderabad,Regular,51,Female,7,0.89,0.42
T14761,C224,Maggie,5,315.97,1263.88,20,Debit Card,Ahmedabad,New,48,Male,7,0.16,0.27
T14762,C141,Milk,8,414.55,3150.58,5,Debit Card,Ahmedabad,Regular,53,Male,7,0.39,0.34
T14763,C161,Chocolate,9,469.02,3376.94,20,UPI,Ahmedabad,Regular,58,Female,7,0.69,0.73
T14764,C490,Oil,9,403.53,2905.42,20,Cash,Hyderabad,Rare,22,Male,7,0.42,0.96
T14765,C939,Paneer,6,219.07,1314.42,0,Credit Card,Kolkata,Rare,50,Female,7,0.16,0.29
T14766,C347,Soap,6,321.11,1926.66,0,UPI,Mumbai,Rare,60,Female,7,0.4,0.52
T14767,C90,Paneer,9,429.59,3672.99,5,Cash,Kolkata,Rare,36,Female,7,0.84,0.99
T14768,C813,Tea,4,250.4,901.44,10,Credit Card,Ahmedabad,Regular,49,Female,7,0.97,0.94
T14769,C198,Salt,6,116.18,697.08,0,Net Banking,Chennai,Rare,40,Female,7,0.14,0.42
T14770,C574,Biscuit,4,93.16,316.74,15,Net Banking,Mumbai,Rare,20,Male,7,0.61,0.39
T14771,C609,Oil,1,10.08,9.58,5,Net Banking,Chennai,Rare,18,Female,7,0.19,0.32
T14772,C880,Juice,7,361.94,2026.86,20,Credit Card,Bangalore,Rare,53,Male,7,0.71,0.24
T14773,C397,Maggie,6,64.44,367.31,5,Net Banking,Kolkata,Rare,58,Female,7,0.11,0.51
T14774,C989,Coke,9,129.48,1165.32,0,UPI,Pune,New,45,Female,7,0.11,0.41
T14775,C956,Milk,7,155.96,982.55,10,Net Banking,Delhi,Rare,56,Female,7,0.8,0.77
T14776,C361,Atta,7,284.59,1593.7,20,UPI,Delhi,Regular,22,Female,7,0.17,0.31
T14777,C728,Butter,2,205.0,369.0,10,Cash,Kolkata,Regular,30,Male,7,0.37,0.76
T14778,C722,Maggie,9,340.59,2912.04,5,UPI,Hyderabad,Regular,28,Female,7,0.96,0.36
T14779,C643,Coffee,9,37.26,301.81,10,Debit Card,Bangalore,Regular,63,Female,7,0.99,0.63
T14780,C237,Soap,6,70.73,381.94,10,Cash,Bangalore,Regular,39,Female,7,0.25,0.67
T14781,C138,Biscuit,3,254.61,725.64,5,Debit Card,Pune,Regular,40,Male,7,0.6,0.7
T14782,C874,Coffee,1,175.11,140.09,20,Credit Card,Mumbai,Regular,29,Female,7,0.6,0.26
T14783,C699,Pepsi,4,154.95,557.82,10,Debit Card,Bangalore,Regular,38,Male,7,0.51,0.35
T14784,C63,Biscuit,3,42.84,115.67,10,Net Banking,Ahmedabad,Regular,36,Female,7,0.93,0.32
T14785,C17,Oil,1,448.9,426.46,5,UPI,Bangalore,Rare,22,Female,7,0.78,0.62
T14786,C115,Shampoo,3,348.99,889.92,15,Credit Card,Mumbai,Rare,41,Female,7,0.79,0.17
T14787,C825,Shampoo,4,69.59,250.52,10,Debit Card,Delhi,Rare,47,Female,7,0.34,0.57
T14788,C859,Toothpaste,8,41.87,334.96,0,Cash,Ahmedabad,Regular,25,Female,7,0.49,0.18
T14789,C609,Pepsi,9,487.69,3511.37,20,UPI,Chennai,Regular,19,Female,7,0.54,0.4
T14790,C455,Sugar,3,343.77,928.18,10,Cash,Mumbai,Rare,51,Female,7,0.37,0.72
T14791,C286,Soap,6,214.55,1222.94,5,Cash,Delhi,Regular,40,Male,7,0.19,0.47
T14792,C819,Maggie,5,353.85,1769.25,0,Net Banking,Ahmedabad,Rare,20,Female,7,0.21,0.35
T14793,C575,Paneer,6,380.6,2169.42,5,Debit Card,Delhi,Rare,41,Female,7,0.26,0.65
T14794,C645,Pepsi,4,392.18,1411.85,10,UPI,Chennai,Regular,35,Male,7,0.28,0.77
T14795,C190,Sugar,6,244.16,1464.96,0,Credit Card,Mumbai,Rare,64,Female,7,0.32,0.33
T14796,C914,Oil,7,220.64,1235.58,20,UPI,Mumbai,Rare,54,Female,7,0.33,0.37
T14797,C66,Butter,9,15.4,110.88,20,Cash,Delhi,Regular,48,Male,7,0.51,0.68
T14798,C925,Chocolate,7,464.01,2598.46,20,Credit Card,Kolkata,Regular,31,Female,7,0.56,0.97
T14799,C356,Coffee,6,305.62,1558.66,15,UPI,Delhi,Regular,18,Female,7,0.38,0.29
T14800,C354,Biscuit,1,109.55,104.07,5,Credit Card,Chennai,Regular,31,Male,7,0.92,0.69
T14801,C138,Coke,2,460.61,829.1,10,UPI,Pune,Regular,58,Male,7,0.6,0.92
T14802,C414,Maggie,1,458.32,458.32,0,Debit Card,Bangalore,New,22,Female,7,0.81,0.52
T14803,C914,Pepsi,9,494.7,4229.69,5,Debit Card,Bangalore,Regular,48,Male,7,0.93,0.39
T14804,C55,Soap,9,438.29,3550.15,10,Net Banking,Hyderabad,Regular,48,Male,7,0.25,0.7
T14805,C285,Toothpaste,7,498.91,2968.51,15,Cash,Ahmedabad,Rare,47,Male,7,0.49,0.13
T14806,C356,Paneer,2,129.9,233.82,10,Net Banking,Hyderabad,Regular,53,Female,7,0.49,0.42
T14807,C858,Oil,6,422.7,2409.39,5,Net Banking,Pune,Rare,18,Female,7,0.42,0.33
T14808,C894,Biscuit,4,413.28,1487.81,10,Debit Card,Pune,Rare,20,Male,7,0.11,0.3
T14809,C990,Pepsi,1,123.16,123.16,0,Debit Card,Hyderabad,Regular,37,Male,7,0.83,0.26
T14810,C168,Coke,1,58.23,49.5,15,Cash,Pune,Regular,60,Male,7,0.2,0.76
T14811,C985,Coke,5,489.92,2449.6,0,Net Banking,Chennai,Rare,60,Male,7,1.0,0.96
T14812,C445,Chocolate,2,155.05,263.59,15,Debit Card,Chennai,Regular,38,Female,7,0.8,0.45
T14813,C719,Cheese,4,436.74,1484.92,15,Credit Card,Mumbai,Rare,47,Female,7,0.62,0.14
T14814,C948,Oil,1,12.02,10.82,10,Credit Card,Ahmedabad,Regular,59,Female,7,0.24,0.75
T14815,C848,Tea,4,20.3,81.2,0,Cash,Hyderabad,Regular,61,Female,7,0.56,0.58
T14816,C441,Cheese,6,238.28,1215.23,15,UPI,Delhi,Regular,47,Male,7,0.33,0.75
T14817,C347,Shampoo,4,126.97,431.7,15,Credit Card,Pune,Regular,22,Female,7,0.33,0.68
T14818,C343,Shampoo,1,348.02,313.22,10,Credit Card,Chennai,Rare,27,Male,7,0.85,0.91
T14819,C741,Milk,7,287.13,1909.41,5,Net Banking,Delhi,Rare,41,Male,7,0.44,0.23
T14820,C744,Tea,2,47.97,91.14,5,Debit Card,Chennai,Rare,62,Male,7,0.51,0.25
T14821,C515,Salt,9,89.69,645.77,20,UPI,Ahmedabad,Regular,56,Male,7,0.86,0.41
T14822,C617,Coffee,3,200.14,480.34,20,Cash,Kolkata,Regular,23,Female,7,0.18,0.54
T14823,C21,Butter,8,100.95,686.46,15,Cash,Hyderabad,Regular,27,Male,7,0.64,0.93
T14824,C561,Salt,8,398.19,3026.24,5,Debit Card,Hyderabad,Regular,59,Male,7,0.62,0.92
T14825,C776,Juice,3,213.87,545.37,15,Cash,Kolkata,Regular,60,Male,7,0.48,0.88
T14826,C684,Shampoo,4,55.78,223.12,0,Net Banking,Pune,Regular,27,Male,7,0.85,0.3
T14827,C771,Toothpaste,2,247.33,469.93,5,Credit Card,Ahmedabad,Regular,42,Female,7,0.95,0.76
